journal_key,n_records_group,rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
psychoanalytic_dialogues,1578,121,faculty supervising,2,57,51,3.232,1578
psychoanalytic_dialogues,1578,122,east street,2,57,57,3.612,1578
psychoanalytic_dialogues,1578,123,gillian straker,2,57,12,0.76,1578
psychoanalytic_dialogues,1578,124,relational psychoanalytic,2,56,45,2.852,1578
psychoanalytic_dialogues,1578,125,christopher bonovitz,2,56,12,0.76,1578
psychoanalytic_dialogues,1578,126,theory practice,2,55,41,2.598,1578
psychoanalytic_dialogues,1578,127,adjunct clinical,2,55,47,2.978,1578
psychoanalytic_dialogues,1578,128,psychoanalysis psychoanalytic,2,55,54,3.422,1578
psychoanalytic_dialogues,1578,129,transference countertransference,2,54,44,2.788,1578
psychoanalytic_dialogues,1578,130,department psychiatry,2,54,51,3.232,1578
psychoanalytic_dialogues,1578,131,consulting room,2,54,42,2.662,1578
psychoanalytic_dialogues,1578,132,psychoanalytic subjectivity,2,53,46,2.915,1578
psychoanalytic_dialogues,1578,133,california usa,2,53,49,3.105,1578
psychoanalytic_dialogues,1578,134,faculty new,2,52,49,3.105,1578
psychoanalytic_dialogues,1578,135,united states,2,52,46,2.915,1578
psychoanalytic_dialogues,1578,136,tel aviv,2,52,30,1.901,1578
psychoanalytic_dialogues,1578,137,clinical material,2,51,47,2.978,1578
psychoanalytic_dialogues,1578,138,rachael peltz,2,50,11,0.697,1578
psychoanalytic_dialogues,1578,139,susan bodnar,2,50,12,0.76,1578
psychoanalytic_dialogues,1578,140,boston psychoanalytic,2,49,43,2.725,1578
psychoanalytic_dialogues,1578,141,society institute,2,49,44,2.788,1578
psychoanalytic_dialogues,1578,142,member international,2,49,47,2.978,1578
psychoanalytic_dialogues,1578,143,phd lauren,2,49,33,2.091,1578
psychoanalytic_dialogues,1578,144,http orcid,2,49,47,2.978,1578
psychoanalytic_dialogues,1578,145,orcid org,2,49,47,2.978,1578
psychoanalytic_dialogues,1578,146,phd stephen,2,48,44,2.788,1578
psychoanalytic_dialogues,1578,147,psychoanalysis new,2,48,45,2.852,1578
psychoanalytic_dialogues,1578,148,past president,2,48,43,2.725,1578
psychoanalytic_dialogues,1578,149,editorial boards,2,48,46,2.915,1578
psychoanalytic_dialogues,1578,150,between patient,2,47,43,2.725,1578
psychoanalytic_psychology,1369,1,new york,2,534,300,21.914,1369
psychoanalytic_psychology,1369,2,object relations,2,224,96,7.012,1369
psychoanalytic_psychology,1369,3,gmail com,2,175,171,12.491,1369
psychoanalytic_psychology,1369,4,psychoanalytic theory,2,165,111,8.108,1369
psychoanalytic_psychology,1369,5,relationship between,2,152,77,5.625,1369
psychoanalytic_psychology,1369,6,e-mail notification,2,150,50,3.652,1369
psychoanalytic_psychology,1369,7,notification latest,2,150,50,3.652,1369
psychoanalytic_psychology,1369,8,latest online,2,150,50,3.652,1369
psychoanalytic_psychology,1369,9,york e-mail,2,132,131,9.569,1369
psychoanalytic_psychology,1369,10,united states,2,131,90,6.574,1369
psychoanalytic_psychology,1369,11,orcid org,2,129,79,5.771,1369
psychoanalytic_psychology,1369,12,https orcid,2,124,74,5.405,1369
psychoanalytic_psychology,1369,13,personality disorder,2,117,47,3.433,1369
psychoanalytic_psychology,1369,14,adelphi university,2,107,13,0.95,1369
psychoanalytic_psychology,1369,15,psychoanalytic psychotherapy,2,102,52,3.798,1369
psychoanalytic_psychology,1369,16,professional psychology,2,100,18,1.315,1369
psychoanalytic_psychology,1369,17,school professional,2,89,12,0.877,1369
psychoanalytic_psychology,1369,18,san francisco,2,87,39,2.849,1369
psychoanalytic_psychology,1369,19,university new,2,84,26,1.899,1369
psychoanalytic_psychology,1369,20,mental health,2,80,58,4.237,1369
psychoanalytic_psychology,1369,21,adult attachment,2,78,31,2.264,1369
psychoanalytic_psychology,1369,22,alliant international,2,78,5,0.365,1369
psychoanalytic_psychology,1369,23,borderline personality,2,77,34,2.484,1369
psychoanalytic_psychology,1369,24,reflective functioning,2,77,24,1.753,1369
psychoanalytic_psychology,1369,25,psychoanalytic treatment,2,74,52,3.798,1369
psychoanalytic_psychology,1369,26,self psychology,2,70,31,2.264,1369
psychoanalytic_psychology,1369,27,private practice,2,69,65,4.748,1369
psychoanalytic_psychology,1369,28,personality organization,2,68,26,1.899,1369
psychoanalytic_psychology,1369,29,analytic process,2,68,38,2.776,1369
psychoanalytic_psychology,1369,30,attachment style,2,68,20,1.461,1369
psychoanalytic_psychology,1369,31,states email,2,68,66,4.821,1369
psychoanalytic_psychology,1369,32,personality disorders,2,67,33,2.411,1369
psychoanalytic_psychology,1369,33,york new,2,64,54,3.944,1369
psychoanalytic_psychology,1369,34,psychoanalysis runninghead,2,62,62,4.529,1369
psychoanalytic_psychology,1369,35,city university,2,61,20,1.461,1369
psychoanalytic_psychology,1369,36,robert bornstein,2,59,19,1.388,1369
psychoanalytic_psychology,1369,37,clinical practice,2,59,43,3.141,1369
psychoanalytic_psychology,1369,38,sidney blatt,2,59,17,1.242,1369
psychoanalytic_psychology,1369,39,psychodynamic psychotherapy,2,59,27,1.972,1369
psychoanalytic_psychology,1369,40,apa org,2,59,57,4.164,1369
psychoanalytic_psychology,1369,41,psychoanalytic process,2,58,30,2.191,1369
psychoanalytic_psychology,1369,42,independent practice,2,57,55,4.018,1369
psychoanalytic_psychology,1369,43,apa journal,2,57,57,4.164,1369
psychoanalytic_psychology,1369,44,frank summers,2,55,17,1.242,1369
psychoanalytic_psychology,1369,45,therapeutic process,2,55,38,2.776,1369
psychoanalytic_psychology,1369,46,aol com,2,55,55,4.018,1369
psychoanalytic_psychology,1369,47,available online,2,54,54,3.944,1369
psychoanalytic_psychology,1369,48,now available,2,54,54,3.944,1369
psychoanalytic_psychology,1369,49,therapeutic relationship,2,53,40,2.922,1369
psychoanalytic_psychology,1369,50,projective identification,2,53,23,1.68,1369
psychoanalytic_psychology,1369,51,attachment theory,2,53,26,1.899,1369
psychoanalytic_psychology,1369,52,state university,2,52,23,1.68,1369
psychoanalytic_psychology,1369,53,york city,2,52,41,2.995,1369
psychoanalytic_psychology,1369,54,therapeutic action,2,52,29,2.118,1369
psychoanalytic_psychology,1369,55,become available,2,52,52,3.798,1369
psychoanalytic_psychology,1369,56,online e-mail,2,50,50,3.652,1369
psychoanalytic_psychology,1369,57,online runninghead,2,50,50,3.652,1369
psychoanalytic_psychology,1369,58,runninghead e-mail,2,50,50,3.652,1369
psychoanalytic_psychology,1369,59,online like,2,50,50,3.652,1369
psychoanalytic_psychology,1369,60,like know,2,50,50,3.652,1369
psychoanalytic_psychology,1369,61,know next,2,50,50,3.652,1369
psychoanalytic_psychology,1369,62,next favorite,2,50,50,3.652,1369
psychoanalytic_psychology,1369,63,favorite apa,2,50,50,3.652,1369
psychoanalytic_psychology,1369,64,journal available,2,50,50,3.652,1369
psychoanalytic_psychology,1369,65,online service,2,50,50,3.652,1369
psychoanalytic_psychology,1369,66,service now,2,50,50,3.652,1369
psychoanalytic_psychology,1369,67,available sign,2,50,50,3.652,1369
psychoanalytic_psychology,1369,68,interest become,2,50,50,3.652,1369
psychoanalytic_psychology,1369,69,defense mechanisms,2,49,24,1.753,1369
psychoanalytic_psychology,1369,70,notified e-mail,2,49,49,3.579,1369
psychoanalytic_psychology,1369,71,e-mail interest,2,49,49,3.579,1369
psychoanalytic_psychology,1369,72,phd abpp,2,47,45,3.287,1369
psychoanalytic_psychology,1369,73,covid pandemic,2,47,21,1.534,1369
psychoanalytic_psychology,1369,74,psychoanalytic psychology,2,46,32,2.337,1369
psychoanalytic_psychology,1369,75,therapeutic alliance,2,46,17,1.242,1369
psychoanalytic_psychology,1369,76,chicago school,2,46,4,0.292,1369
psychoanalytic_psychology,1369,77,diagnostic manual,2,46,22,1.607,1369
psychoanalytic_psychology,1369,78,contemporary psychoanalytic,2,45,29,2.118,1369
psychoanalytic_psychology,1369,79,street new,2,45,44,3.214,1369
psychoanalytic_psychology,1369,80,selfobject needs,2,45,11,0.804,1369
psychoanalytic_psychology,1369,81,vittorio lingiardi,2,45,15,1.096,1369
psychoanalytic_psychology,1369,82,phd robert,2,44,37,2.703,1369
psychoanalytic_psychology,1369,83,york university,2,44,35,2.557,1369
psychoanalytic_psychology,1369,84,long island,2,44,12,0.877,1369
psychoanalytic_psychology,1369,85,psychodynamic diagnostic,2,44,21,1.534,1369
psychoanalytic_psychology,1369,86,sexual boundary,2,44,10,0.73,1369
psychoanalytic_psychology,1369,87,clinical psychology,2,42,38,2.776,1369
psychoanalytic_psychology,1369,88,boundary violations,2,42,12,0.877,1369
psychoanalytic_psychology,1369,89,frank lachmann,2,41,14,1.023,1369
psychoanalytic_psychology,1369,90,patient therapist,2,41,27,1.972,1369
psychoanalytic_psychology,1369,91,psychotherapy research,2,41,23,1.68,1369
psychoanalytic_psychology,1369,92,infant research,2,41,18,1.315,1369
psychoanalytic_psychology,1369,93,israel e-mail,2,41,40,2.922,1369
psychoanalytic_psychology,1369,94,york united,2,41,32,2.337,1369
psychoanalytic_psychology,1369,95,psychoanalytic supervision,2,40,9,0.657,1369
psychoanalytic_psychology,1369,96,street suite,2,40,40,2.922,1369
psychoanalytic_psychology,1369,97,suite new,2,40,40,2.922,1369
psychoanalytic_psychology,1369,98,francesco gazzillo,2,40,15,1.096,1369
psychoanalytic_psychology,1369,99,object representations,2,39,19,1.388,1369
psychoanalytic_psychology,1369,100,relationships between,2,39,24,1.753,1369
psychoanalytic_psychology,1369,101,los angeles,2,39,25,1.826,1369
psychoanalytic_psychology,1369,102,affect regulation,2,39,23,1.68,1369
psychoanalytic_psychology,1369,103,clinical implications,2,38,33,2.411,1369
psychoanalytic_psychology,1369,104,robert stolorow,2,38,12,0.877,1369
psychoanalytic_psychology,1369,105,psychoanalytic theories,2,38,31,2.264,1369
psychoanalytic_psychology,1369,106,sexual abuse,2,38,16,1.169,1369
psychoanalytic_psychology,1369,107,carlo strenger,2,38,12,0.877,1369
psychoanalytic_psychology,1369,108,pratyusha tummala-narra,2,38,11,0.804,1369
psychoanalytic_psychology,1369,109,elliot jurist,2,38,12,0.877,1369
psychoanalytic_psychology,1369,110,transference countertransference,2,37,28,2.045,1369
psychoanalytic_psychology,1369,111,department psychology,2,37,28,2.045,1369
psychoanalytic_psychology,1369,112,graduate institute,2,37,6,0.438,1369
psychoanalytic_psychology,1369,113,west street,2,37,36,2.63,1369
psychoanalytic_psychology,1369,114,pacifica graduate,2,37,4,0.292,1369
psychoanalytic_psychology,1369,115,young adults,2,36,15,1.096,1369
psychoanalytic_psychology,1369,116,psychoanalytic institute,2,36,32,2.337,1369
psychoanalytic_psychology,1369,117,morris eagle,2,35,10,0.73,1369
psychoanalytic_psychology,1369,118,italy e-mail,2,35,35,2.557,1369
psychoanalytic_psychology,1369,119,attachment styles,2,35,16,1.169,1369
psychoanalytic_psychology,1369,120,department psychiatry,2,34,31,2.264,1369
psychoanalytic_psychology,1369,121,eating disorders,2,34,13,0.95,1369
psychoanalytic_psychology,1369,122,correspondence concerning,2,34,34,2.484,1369
psychoanalytic_psychology,1369,123,psychotherapy runninghead,2,33,33,2.411,1369
psychoanalytic_psychology,1369,124,nancy mcwilliams,2,33,10,0.73,1369
psychoanalytic_psychology,1369,125,island university,2,33,6,0.438,1369
psychoanalytic_psychology,1369,126,concerning addressed,2,33,33,2.411,1369
psychoanalytic_psychology,1369,127,org https,2,33,21,1.534,1369
psychoanalytic_psychology,1369,128,alan sugarman,2,32,10,0.73,1369
psychoanalytic_psychology,1369,129,requests reprints,2,32,32,2.337,1369
psychoanalytic_psychology,1369,130,reprints sent,2,32,32,2.337,1369
psychoanalytic_psychology,1369,131,doris silverman,2,32,10,0.73,1369
psychoanalytic_psychology,1369,132,pathological narcissism,2,32,12,0.877,1369
psychoanalytic_psychology,1369,133,phd john,2,32,25,1.826,1369
psychoanalytic_psychology,1369,134,psychoanalytic literature,2,32,31,2.264,1369
psychoanalytic_psychology,1369,135,psychoanalytic training,2,32,30,2.191,1369
psychoanalytic_psychology,1369,136,interests include,2,32,30,2.191,1369
psychoanalytic_psychology,1369,137,relational psychoanalysis,2,32,14,1.023,1369
psychoanalytic_psychology,1369,138,avenue suite,2,32,32,2.337,1369
psychoanalytic_psychology,1369,139,peter fonagy,2,32,12,0.877,1369
psychoanalytic_psychology,1369,140,relations theory,2,31,18,1.315,1369
psychoanalytic_psychology,1369,141,subjective experience,2,31,20,1.461,1369
psychoanalytic_psychology,1369,142,psychoanalytically oriented,2,31,26,1.899,1369
psychoanalytic_psychology,1369,143,between patient,2,31,24,1.753,1369
psychoanalytic_psychology,1369,144,psychoanalytic therapy,2,31,22,1.607,1369
psychoanalytic_psychology,1369,145,patient analyst,2,31,28,2.045,1369
psychoanalytic_psychology,1369,146,professor psychology,2,31,31,2.264,1369
psychoanalytic_psychology,1369,147,danielle knafo,2,31,9,0.657,1369
psychoanalytic_psychology,1369,148,theory practice,2,31,28,2.045,1369
psychoanalytic_psychology,1369,149,social cognition,2,31,19,1.388,1369
psychoanalytic_psychology,1369,150,donna orange,2,31,9,0.657,1369
psychoanalytic_psychotherapy,870,1,psychoanalytic psychotherapy,2,370,149,17.126,870
psychoanalytic_psychotherapy,870,2,mental health,2,247,110,12.644,870
psychoanalytic_psychotherapy,870,3,personality disorder,2,87,38,4.368,870
psychoanalytic_psychotherapy,870,4,http orcid,2,87,42,4.828,870
psychoanalytic_psychotherapy,870,5,orcid org,2,87,42,4.828,870
psychoanalytic_psychotherapy,870,6,psychodynamic psychotherapy,2,77,31,3.563,870
psychoanalytic_psychotherapy,870,7,road london,2,66,66,7.586,870
psychoanalytic_psychotherapy,870,8,health services,2,65,26,2.989,870
psychoanalytic_psychotherapy,870,9,publications received,2,64,21,2.414,870
psychoanalytic_psychotherapy,870,10,interpersonal therapy,2,64,17,1.954,870
psychoanalytic_psychotherapy,870,11,dynamic interpersonal,2,62,17,1.954,870
psychoanalytic_psychotherapy,870,12,clinical material,2,61,53,6.092,870
psychoanalytic_psychotherapy,870,13,relationship between,2,58,41,4.713,870
psychoanalytic_psychotherapy,870,14,health service,2,58,47,5.402,870
psychoanalytic_psychotherapy,870,15,clinical practice,2,50,36,4.138,870
psychoanalytic_psychotherapy,870,16,evidence-based psychoanalytic,2,49,11,1.264,870
psychoanalytic_psychotherapy,870,17,public sector,2,47,31,3.563,870
psychoanalytic_psychotherapy,870,18,london karnac,2,47,19,2.184,870
psychoanalytic_psychotherapy,870,19,health care,2,45,23,2.644,870
psychoanalytic_psychotherapy,870,20,national health,2,45,40,4.598,870
psychoanalytic_psychotherapy,870,21,psychotherapy runninghead,2,44,44,5.057,870
psychoanalytic_psychotherapy,870,22,child psychotherapy,2,44,22,2.529,870
psychoanalytic_psychotherapy,870,23,primary care,2,43,16,1.839,870
psychoanalytic_psychotherapy,870,24,jeremy clarke,2,43,11,1.264,870
psychoanalytic_psychotherapy,870,25,psychoanalytic theory,2,42,37,4.253,870
psychoanalytic_psychotherapy,870,26,clinical work,2,41,34,3.908,870
psychoanalytic_psychotherapy,870,27,personality disorders,2,41,25,2.874,870
psychoanalytic_psychotherapy,870,28,gmail com,2,40,39,4.483,870
psychoanalytic_psychotherapy,870,29,forensic psychotherapy,2,39,11,1.264,870
psychoanalytic_psychotherapy,870,30,tavistock clinic,2,38,32,3.678,870
psychoanalytic_psychotherapy,870,31,psychodynamic therapy,2,37,17,1.954,870
psychoanalytic_psychotherapy,870,32,peter fonagy,2,36,12,1.379,870
psychoanalytic_psychotherapy,870,33,states mind,2,36,23,2.644,870
psychoanalytic_psychotherapy,870,34,marcus evans,2,36,9,1.034,870
psychoanalytic_psychotherapy,870,35,psychoanalytic thinking,2,36,26,2.989,870
psychoanalytic_psychotherapy,870,36,eating disorders,2,36,11,1.264,870
psychoanalytic_psychotherapy,870,37,paperback isbn,2,36,13,1.494,870
psychoanalytic_psychotherapy,870,38,entry fee,2,36,9,1.034,870
psychoanalytic_psychotherapy,870,39,thinking about,2,35,24,2.759,870
psychoanalytic_psychotherapy,870,40,theory practice,2,34,23,2.644,870
psychoanalytic_psychotherapy,870,41,marco chiesa,2,34,10,1.149,870
psychoanalytic_psychotherapy,870,42,therapeutic relationship,2,34,23,2.644,870
psychoanalytic_psychotherapy,870,43,julian stern,2,34,11,1.264,870
psychoanalytic_psychotherapy,870,44,lane london,2,33,33,3.793,870
psychoanalytic_psychotherapy,870,45,psychotherapy services,2,33,19,2.184,870
psychoanalytic_psychotherapy,870,46,richard lucas,2,33,12,1.379,870
psychoanalytic_psychotherapy,870,47,psychotherapy service,2,33,14,1.609,870
psychoanalytic_psychotherapy,870,48,therapy dit,2,33,12,1.379,870
psychoanalytic_psychotherapy,870,49,projective identification,2,32,23,2.644,870
psychoanalytic_psychotherapy,870,50,belsize lane,2,31,31,3.563,870
psychoanalytic_psychotherapy,870,51,new york,2,31,20,2.299,870
psychoanalytic_psychotherapy,870,52,borderline personality,2,31,18,2.069,870
psychoanalytic_psychotherapy,870,53,corresponding email,2,31,31,3.563,870
psychoanalytic_psychotherapy,870,54,psychoanalytic understanding,2,29,18,2.069,870
psychoanalytic_psychotherapy,870,55,art therapy,2,29,8,0.92,870
psychoanalytic_psychotherapy,870,56,runninghead psychoanalytic,2,28,28,3.218,870
psychoanalytic_psychotherapy,870,57,object relations,2,28,19,2.184,870
psychoanalytic_psychotherapy,870,58,jane milton,2,28,9,1.034,870
psychoanalytic_psychotherapy,870,59,therapeutic community,2,28,12,1.379,870
psychoanalytic_psychotherapy,870,60,jessica kingsley,2,28,15,1.724,870
psychoanalytic_psychotherapy,870,61,general practice,2,27,11,1.264,870
psychoanalytic_psychotherapy,870,62,psychoanalytic study-prize,2,27,9,1.034,870
psychoanalytic_psychotherapy,870,63,research proposals,2,27,9,1.034,870
psychoanalytic_psychotherapy,870,64,attachment theory,2,26,10,1.149,870
psychoanalytic_psychotherapy,870,65,jessica yakeley,2,26,8,0.92,870
psychoanalytic_psychotherapy,870,66,transference countertransference,2,25,20,2.299,870
psychoanalytic_psychotherapy,870,67,anorexia nervosa,2,25,8,0.92,870
psychoanalytic_psychotherapy,870,68,london e-mail,2,25,25,2.874,870
psychoanalytic_psychotherapy,870,69,psychoanalytic treatment,2,24,22,2.529,870
psychoanalytic_psychotherapy,870,70,stockholm sweden,2,24,11,1.264,870
psychoanalytic_psychotherapy,870,71,carried out,2,24,23,2.644,870
psychoanalytic_psychotherapy,870,72,group analytic,2,24,13,1.494,870
psychoanalytic_psychotherapy,870,73,alexis brook,2,24,9,1.034,870
psychoanalytic_psychotherapy,870,74,received since,2,24,8,0.92,870
psychoanalytic_psychotherapy,870,75,same time,2,23,22,2.529,870
psychoanalytic_psychotherapy,870,76,psychoanalytic therapy,2,23,13,1.494,870
psychoanalytic_psychotherapy,870,77,psychoanalytic supervision,2,23,6,0.69,870
psychoanalytic_psychotherapy,870,78,medical students,2,23,10,1.149,870
psychoanalytic_psychotherapy,870,79,david bell,2,23,7,0.805,870
psychoanalytic_psychotherapy,870,80,jeremy holmes,2,23,9,1.034,870
psychoanalytic_psychotherapy,870,81,andrzej werbart,2,23,7,0.805,870
psychoanalytic_psychotherapy,870,82,therapeutic process,2,23,20,2.299,870
psychoanalytic_psychotherapy,870,83,borderline patients,2,23,10,1.149,870
psychoanalytic_psychotherapy,870,84,psychoanalysis psychoanalytic,2,23,11,1.264,870
psychoanalytic_psychotherapy,870,85,oedipus complex,2,23,9,1.034,870
psychoanalytic_psychotherapy,870,86,psychological therapies,2,23,21,2.414,870
psychoanalytic_psychotherapy,870,87,psychoanalytically informed,2,23,15,1.724,870
psychoanalytic_psychotherapy,870,88,heather wood,2,23,6,0.69,870
psychoanalytic_psychotherapy,870,89,department psychology,2,23,21,2.414,870
psychoanalytic_psychotherapy,870,90,sexual abuse,2,22,13,1.494,870
psychoanalytic_psychotherapy,870,91,therapeutic work,2,22,20,2.299,870
psychoanalytic_psychotherapy,870,92,nhs psychotherapy,2,22,11,1.264,870
psychoanalytic_psychotherapy,870,93,think about,2,22,15,1.724,870
psychoanalytic_psychotherapy,870,94,antony garelick,2,22,6,0.69,870
psychoanalytic_psychotherapy,870,95,group therapy,2,22,11,1.264,870
psychoanalytic_psychotherapy,870,96,psychodynamic psychotherapies,2,22,5,0.575,870
psychoanalytic_psychotherapy,870,97,psychotherapy training,2,21,11,1.264,870
psychoanalytic_psychotherapy,870,98,cassel hospital,2,21,11,1.264,870
psychoanalytic_psychotherapy,870,99,application psychoanalytic,2,21,20,2.299,870
psychoanalytic_psychotherapy,870,100,mental illness,2,21,17,1.954,870
psychoanalytic_psychotherapy,870,101,internal world,2,21,19,2.184,870
psychoanalytic_psychotherapy,870,102,murray jackson,2,21,5,0.575,870
psychoanalytic_psychotherapy,870,103,runninghead publications,2,21,21,2.414,870
psychoanalytic_psychotherapy,870,104,association psychoanalytic,2,20,20,2.299,870
psychoanalytic_psychotherapy,870,105,psychotherapy nhs,2,20,18,2.069,870
psychoanalytic_psychotherapy,870,106,state mind,2,20,14,1.609,870
psychoanalytic_psychotherapy,870,107,new library,2,20,13,1.494,870
psychoanalytic_psychotherapy,870,108,alessandra lemma,2,20,10,1.149,870
psychoanalytic_psychotherapy,870,109,hamburg germany,2,20,5,0.575,870
psychoanalytic_psychotherapy,870,110,john o'connor,2,20,6,0.69,870
psychoanalytic_psychotherapy,870,111,young people,2,19,13,1.494,870
psychoanalytic_psychotherapy,870,112,infant observation,2,19,6,0.69,870
psychoanalytic_psychotherapy,870,113,psychoanalytic work,2,19,14,1.609,870
psychoanalytic_psychotherapy,870,114,children adolescents,2,19,13,1.494,870
psychoanalytic_psychotherapy,870,115,child adolescent,2,19,15,1.724,870
psychoanalytic_psychotherapy,870,116,psychoanalytic ideas,2,19,16,1.839,870
psychoanalytic_psychotherapy,870,117,group psychotherapy,2,19,11,1.264,870
psychoanalytic_psychotherapy,870,118,gary winship,2,19,5,0.575,870
psychoanalytic_psychotherapy,870,119,library psychoanalysis,2,19,13,1.494,870
psychoanalytic_psychotherapy,870,120,evidence base,2,19,11,1.264,870
psychoanalytic_psychotherapy,870,121,reflective practice,2,19,9,1.034,870
psychoanalytic_psychotherapy,870,122,acp app,2,19,6,0.69,870
psychoanalytic_psychotherapy,870,123,psychoanalytic psychotherapists,2,18,18,2.069,870
psychoanalytic_psychotherapy,870,124,brian martindale,2,18,5,0.575,870
psychoanalytic_psychotherapy,870,125,somatic symptoms,2,18,9,1.034,870
psychoanalytic_psychotherapy,870,126,sotiris zalidis,2,18,6,0.69,870
psychoanalytic_psychotherapy,870,127,cognitive behavioural,2,18,12,1.379,870
psychoanalytic_psychotherapy,870,128,evidence-based practice,2,18,7,0.805,870
psychoanalytic_psychotherapy,870,129,young adults,2,18,8,0.92,870
psychoanalytic_psychotherapy,870,130,art psychotherapy,2,18,6,0.69,870
psychoanalytic_psychotherapy,870,131,psychoanalytic psychodynamic,2,18,9,1.034,870
psychoanalytic_psychotherapy,870,132,childhood trauma,2,18,5,0.575,870
psychoanalytic_psychotherapy,870,133,research plan,2,18,9,1.034,870
psychoanalytic_psychotherapy,870,134,criteria below,2,18,9,1.034,870
psychoanalytic_psychotherapy,870,135,adrian sutton,2,17,4,0.46,870
psychoanalytic_psychotherapy,870,136,psychotic wavelength,2,17,7,0.805,870
psychoanalytic_psychotherapy,870,137,social work,2,17,6,0.69,870
psychoanalytic_psychotherapy,870,138,last years,2,17,15,1.724,870
psychoanalytic_psychotherapy,870,139,london london,2,17,15,1.724,870
psychoanalytic_psychotherapy,870,140,tavi-port nhs,2,17,17,1.954,870
psychoanalytic_psychotherapy,870,141,service nhs,2,17,17,1.954,870
psychoanalytic_psychotherapy,870,142,balint groups,2,17,3,0.345,870
psychoanalytic_psychotherapy,870,143,received runninghead,2,17,17,1.954,870
psychoanalytic_psychotherapy,870,144,internet pornography,2,17,4,0.46,870
psychoanalytic_psychotherapy,870,145,hove routledge,2,17,5,0.575,870
psychoanalytic_psychotherapy,870,146,psychotic patients,2,16,11,1.264,870
psychoanalytic_psychotherapy,870,147,psychoanalytic theories,2,16,12,1.379,870
psychoanalytic_psychotherapy,870,148,psychoanalytic practice,2,16,16,1.839,870
psychoanalytic_psychotherapy,870,149,psychotherapeutic work,2,16,15,1.724,870
psychoanalytic_psychotherapy,870,150,practice runninghead,2,16,16,1.839,870
